MS SubClass,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Gr Liv Area,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Wood Deck SF,Pool Area,Mo Sold,Yr Sold,SalePrice,Bathrooms,Porch SF,Total SF
20,12000,7,6,1980,1980,2362,3,8,1,180,0,3,2007,255000,3,16,2362
20,15611,5,6,1977,1977,1126,3,6,0,180,0,3,2008,175000,2,0,1126
20,11422,8,5,2007,2008,1838,3,7,2,154,0,4,2009,272500,2,222,1838
85,9101,5,6,1978,1978,1110,1,4,1,303,0,7,2009,165500,1,30,1110
160,1680,6,7,1972,1972,1218,3,7,0,0,0,5,2006,118000,2,28,1218
30,8520,5,6,1923,2006,968,2,5,0,0,0,7,2007,100000,1,184,968
80,12090,6,7,1984,2003,1868,3,7,1,268,0,1,2007,178000,4,259,1868
190,9873,4,5,1970,1970,960,3,6,0,0,0,5,2006,129000,1,288,960
20,9450,4,5,1954,1954,894,3,5,0,0,0,5,2007,110000,1,0,894
30,25339,5,7,1918,2007,1416,3,7,0,0,0,8,2007,112000,2,112,1416
90,7040,5,5,1979,1979,1229,2,6,2,120,0,6,2009,148325,2,0,1229
60,8778,8,5,2006,2006,1830,3,7,0,0,0,3,2007,221300,3,40,1830
60,12798,6,5,1997,1997,1688,4,8,0,403,0,5,2008,200000,3,299,1688
80,15312,6,5,1960,1960,1138,3,6,1,0,0,3,2009,148000,1,140,1138
20,10936,7,5,2006,2006,1525,3,6,1,100,0,4,2007,206580,3,18,1525
75,13500,10,9,1893,2000,2775,3,9,1,105,0,7,2008,325000,4,502,2775
20,11677,5,4,1966,1966,1040,3,6,0,0,0,2,2007,123000,1,90,1040
60,15611,8,5,2006,2006,1919,3,8,1,0,0,7,2006,233230,3,51,1919
20,14803,10,5,2007,2008,2084,2,7,1,188,0,6,2008,385000,2,45,2084
60,8125,7,5,2005,2006,1553,3,6,0,0,0,3,2006,186500,3,45,1553
20,31220,6,2,1952,1952,1474,3,7,2,0,0,5,2008,115000,1,144,1474
20,39104,7,7,1954,2005,1363,2,5,2,81,0,4,2008,241500,1,0,1363
20,6970,4,5,1961,1961,1120,3,5,0,168,0,5,2007,129000,2,0,1120
20,11645,7,5,2005,2005,1734,3,7,0,160,0,1,2006,260000,2,24,1734
90,11836,5,5,1970,1970,1652,4,8,0,0,0,3,2006,146500,2,0,1652
20,10140,7,6,1967,1967,1334,3,7,0,0,0,4,2006,164500,2,319,1334
20,9717,5,6,1950,1996,1078,2,5,0,366,0,4,2010,142125,1,112,1078
50,7758,7,4,1931,1950,1818,4,7,2,0,0,6,2007,169500,2,184,1818
60,10236,8,5,1994,1995,2494,4,9,1,200,0,6,2006,321000,3,95,2494
85,7301,7,5,2003,2003,1922,4,7,1,0,0,7,2009,198500,3,177,1922
20,13758,9,5,2005,2006,1792,2,6,1,204,0,3,2006,372397,2,49,1792
50,6120,7,5,1931,1950,1774,2,8,2,90,0,4,2008,129900,2,205,1774
60,14067,6,5,1991,1991,1709,3,7,0,0,0,9,2008,185000,3,40,1709
60,7500,6,5,1998,1999,1636,3,7,1,0,0,10,2009,191000,3,84,1636
60,10839,6,5,1997,1998,1604,3,7,1,0,0,7,2008,181000,3,36,1604
120,4438,6,5,2004,2004,848,1,3,1,149,0,1,2008,149000,1,0,848
20,7200,5,7,1952,1952,732,2,4,0,0,0,9,2009,118900,1,68,732
20,6762,7,5,2007,2007,1290,2,6,1,168,0,5,2009,200000,2,0,1290
20,9736,6,6,1957,1969,1721,4,8,3,0,0,4,2007,174850,1,0,1721
20,15428,5,6,1951,1991,884,2,4,0,0,0,6,2006,142000,1,195,884
45,6120,7,8,1929,2001,854,2,5,0,48,0,7,2007,132000,1,112,854
85,7669,5,6,1992,1993,883,2,5,1,100,0,6,2009,149000,1,32,883
60,14670,6,7,1966,1999,1988,4,9,1,0,0,8,2008,227000,3,230,1988
20,9100,5,5,1958,1958,864,3,5,0,0,0,7,2006,129900,1,0,864
50,6125,5,7,1939,1998,1274,3,6,0,0,0,3,2007,135000,2,192,1274
20,8050,5,5,1959,1959,1143,3,6,0,0,0,5,2010,136000,1,0,1143
90,10778,4,5,1968,1968,1768,4,8,0,0,0,4,2010,136500,2,0,1768
120,6955,7,5,2005,2006,1368,2,6,1,132,0,9,2006,202500,2,35,1368
20,9248,6,6,1992,1992,1167,3,6,0,120,0,7,2009,173000,2,26,1167
70,7200,6,8,1915,1950,1595,3,7,1,49,0,4,2006,155500,2,231,1595
60,11792,8,5,2003,2003,2283,4,9,1,120,0,8,2009,270000,3,46,2283
20,7903,5,5,1960,1960,1242,3,6,0,0,0,5,2007,152000,2,0,1242
60,7500,7,5,2000,2000,1674,3,7,0,0,0,1,2010,216000,3,96,1674
30,8520,5,8,1923,1950,792,2,5,0,0,0,2,2009,99500,1,81,792
60,9205,6,5,1990,1991,2683,4,9,2,237,0,6,2008,290000,3,447,2683
90,11136,6,5,1964,1964,1921,4,8,0,0,0,7,2006,150000,2,180,1921
20,12782,8,5,2002,2003,1828,3,7,1,194,0,6,2009,279500,2,144,1828
20,6600,5,5,1962,1962,864,2,5,0,58,0,12,2007,125500,1,0,864
30,3153,5,6,1920,1990,967,2,5,1,0,0,7,2007,99900,1,26,967
60,10000,6,5,1993,1994,1655,3,7,1,157,0,4,2010,175900,3,84,1655
20,10000,6,6,1974,1974,1103,3,6,0,295,0,6,2006,155000,2,84,1103
50,7810,4,6,1930,2003,1755,4,7,1,0,0,11,2007,188000,2,40,1755
20,11645,8,5,2005,2006,1590,2,6,0,176,0,8,2006,294900,3,80,1590
120,4379,8,5,2004,2004,1378,2,6,1,160,0,7,2007,214000,2,56,1378
20,7440,5,6,1954,1954,1089,3,5,1,328,0,9,2009,125000,1,0,1089
70,9600,7,9,1928,2005,1378,3,7,1,0,0,10,2008,161000,2,116,1378
70,6876,6,5,1927,1950,1930,4,8,0,0,0,8,2009,149000,2,213,1930
60,13600,7,6,1965,1990,1986,3,7,3,0,0,10,2009,205000,3,231,1986
160,3515,7,5,2004,2004,1680,2,3,0,0,0,1,2010,190000,3,111,1680
85,8846,5,5,1996,1996,914,2,5,0,0,0,7,2006,148000,1,0,914
20,7207,5,7,1958,2008,858,2,4,0,117,0,2,2010,116500,1,0,858
60,12099,8,5,2004,2004,2468,4,10,1,184,0,6,2007,354000,3,154,2468
20,10335,7,5,1999,1999,1501,3,6,0,144,0,6,2009,204000,2,29,1501
20,10114,5,5,2004,2005,1430,3,7,0,0,0,3,2010,173500,2,0,1430
60,8640,5,5,1968,1968,1770,4,7,0,0,0,6,2006,155000,2,330,1770
60,9512,7,5,2005,2006,2318,3,8,1,0,0,6,2006,294323,3,246,2318
30,5232,5,5,1925,2004,764,2,4,0,0,0,6,2008,73000,1,0,764
20,9000,4,6,1971,1971,864,3,5,0,0,0,5,2007,120500,1,0,864
20,16012,4,4,1954,1968,1482,3,6,1,0,0,10,2006,125000,2,30,1482
120,6820,8,5,1985,1985,1502,1,4,0,0,0,6,2010,212000,2,194,1502
190,15750,5,5,1953,1953,1336,2,5,2,0,0,6,2006,157000,1,0,1336
50,12822,7,5,2003,2003,2149,1,6,1,168,0,8,2009,239686,2,241,2149
50,6342,5,8,1875,1996,1020,2,6,0,0,0,5,2010,94000,1,176,1020
45,12172,5,7,1940,1996,908,2,4,0,284,0,10,2007,138500,1,216,908
60,11616,6,5,1978,1978,1386,3,6,1,335,0,4,2010,158900,3,0,1386
190,34650,5,5,1955,1955,1056,3,5,0,264,0,1,2006,145000,1,0,1056
60,24572,9,3,1977,1977,2944,3,9,1,140,0,6,2008,150000,4,86,2944
20,10950,6,6,1952,1952,948,2,5,0,0,0,4,2007,125000,1,48,948
60,9828,8,5,1995,1995,2020,3,8,1,0,0,6,2009,239500,3,155,2020
60,13125,7,5,1991,1991,2127,4,8,1,72,0,11,2007,238000,3,416,2127
20,11838,8,5,2001,2001,1788,3,7,1,202,0,6,2009,236500,2,151,1788
85,8723,6,6,1969,1969,1082,3,6,0,160,0,1,2007,162500,1,0,1082
60,11700,6,6,1968,1968,1743,3,7,1,224,0,6,2007,175000,3,0,1743
20,7862,6,5,2009,2009,1218,2,4,0,0,0,9,2009,208300,2,102,1218
50,6000,6,8,1940,2006,1090,3,5,0,0,0,7,2008,120000,1,0,1090
120,3840,8,6,1978,1998,1295,1,4,2,133,0,7,2007,213750,1,89,1295
85,16500,6,5,1971,1971,1320,3,5,1,0,0,5,2009,172500,2,20,1320
50,6000,6,6,1940,1950,1196,3,6,2,0,0,3,2010,128000,2,0,1196
90,8513,5,5,1961,1961,1800,6,10,0,0,0,11,2008,130000,2,0,1800
50,5000,5,6,1924,1950,1691,3,6,1,0,0,5,2010,127000,2,242,1691
85,9750,6,6,1977,1977,926,2,5,1,319,0,4,2009,156450,1,0,926
20,7488,7,5,2005,2005,1208,2,6,0,105,0,2,2006,183600,2,58,1208
20,8789,5,6,1967,1967,941,3,6,1,64,0,6,2006,129200,1,0,941
20,11088,8,5,2002,2002,1358,1,5,1,68,0,6,2006,220000,2,166,1358
20,8640,8,5,2007,2008,1372,3,6,0,192,0,7,2008,212700,2,113,1372
20,9888,5,6,1954,1975,936,2,5,0,0,0,3,2006,121000,1,160,936
60,9109,7,5,1994,1994,1540,3,6,0,140,0,10,2009,184000,3,32,1540
20,5868,5,7,1956,2000,936,2,4,0,0,0,5,2010,129000,1,240,936
20,10710,5,7,1966,2004,1120,3,5,1,0,0,7,2009,148800,1,162,1120
20,14680,5,4,1960,1960,1273,2,5,0,483,0,6,2009,155000,1,115,1273
50,15593,7,4,1953,1953,2287,3,7,1,0,0,7,2006,225000,2,135,2287
60,7984,7,5,2004,2005,1630,3,7,1,120,0,9,2009,189500,3,48,1630
20,8428,5,7,1994,1994,990,3,5,0,256,0,7,2007,146000,1,0,990
60,13440,8,5,2006,2007,2550,4,11,1,120,0,3,2007,338931,3,39,2550
60,10927,8,5,2005,2005,1904,3,8,1,179,0,6,2006,275000,3,60,1904
60,10566,8,5,1999,1999,2214,3,8,1,197,0,7,2006,268500,3,80,2214
70,8969,6,6,1926,1950,1316,2,6,1,0,0,7,2008,145000,1,192,1316
90,10126,6,5,1997,1998,1838,2,8,0,160,0,7,2008,185000,2,67,1838
45,9000,6,3,1928,1950,784,2,5,0,0,0,10,2009,76000,1,91,784
50,9600,5,8,1925,1994,1472,3,6,0,0,0,7,2007,125000,1,84,1472
85,12122,7,9,1961,2007,999,3,6,0,144,0,7,2008,178400,1,76,999
20,10140,6,5,1974,1974,1350,3,7,1,0,0,8,2009,165000,2,0,1350
20,9991,4,4,1976,1993,1620,3,8,1,120,0,6,2009,150000,2,78,1620
20,7340,4,6,1971,1971,858,2,4,0,0,0,6,2007,110000,1,0,858
20,9000,5,6,1966,1966,1059,3,6,0,0,0,6,2006,142500,1,88,1059
30,8731,5,5,1920,1950,1167,3,6,1,0,0,5,2007,144000,1,342,1167
20,8658,6,5,1965,1965,1324,3,6,1,0,0,12,2006,160000,2,138,1324
60,7590,5,5,1962,1962,1812,4,8,1,0,0,7,2007,169500,2,168,1812
190,9142,6,8,1910,1950,1928,4,9,0,0,0,4,2006,137000,2,172,1928
120,8035,9,5,2006,2006,1612,2,6,1,0,0,3,2007,319900,2,164,1612
20,10226,8,5,2008,2008,1630,3,8,1,172,0,1,2009,295493,2,42,1630
75,13500,7,8,1879,1987,2454,3,8,1,0,0,2,2007,185000,2,298,2454
30,6000,4,4,1920,1950,960,2,5,0,0,0,7,2007,108500,1,168,960
20,9100,7,5,2004,2005,1836,3,8,1,120,0,10,2006,216837,2,33,1836
60,10832,7,5,1994,1996,1895,3,7,1,143,0,10,2008,194500,3,46,1895
20,14250,6,5,1957,1957,1790,3,6,2,0,0,9,2008,180000,2,40,1790
20,12160,5,5,1959,1959,1188,3,6,0,0,0,5,2010,142000,1,0,1188
30,10800,5,7,1920,1950,846,2,4,0,0,0,6,2009,106000,1,0,846
30,5400,5,6,1921,1968,1073,2,4,0,0,0,12,2006,108480,1,112,1073
20,8400,5,6,1957,1957,1314,3,5,0,250,0,6,2010,145000,1,0,1314
30,8550,6,8,1934,1950,816,2,4,1,228,0,7,2006,129800,1,40,816
120,4043,6,6,1977,1977,1069,2,4,0,0,0,10,2008,140000,2,255,1069
20,8243,5,7,1961,1961,964,3,5,1,170,0,2,2007,137500,1,0,964
60,14257,9,5,2007,2007,2772,4,10,3,135,0,6,2009,462000,4,64,2772
80,8991,7,6,1976,1976,1324,3,5,1,407,0,2,2007,174000,2,36,1324
60,10732,8,5,2006,2007,1828,3,7,0,0,0,2,2007,250000,3,40,1828
80,10778,7,6,1990,1991,1061,1,4,0,114,0,7,2009,162000,2,36,1061
50,10410,3,4,1915,1950,1214,3,6,0,216,0,1,2006,105000,1,160,1214
50,7015,5,4,1950,1950,1203,3,5,1,0,0,7,2009,110000,1,248,1203
70,5250,8,5,1872,1987,2358,4,8,0,0,0,12,2008,122000,2,74,2358
20,17755,5,4,1959,1959,1466,3,6,2,0,0,11,2006,149900,2,240,1466
70,9042,7,9,1941,2006,2340,4,9,2,0,0,5,2010,266500,2,60,2340
20,9000,4,7,1971,2006,864,3,5,0,200,0,7,2009,130000,1,0,864
20,6897,5,8,1962,2010,1040,3,6,0,0,0,4,2010,127000,2,104,1040
60,20431,9,5,2005,2006,2728,4,10,2,0,0,4,2006,437154,3,0,2728
20,12692,8,5,1992,1993,3228,4,10,1,264,0,5,2007,430000,3,366,3228
120,3842,8,5,2004,2005,1646,2,5,1,128,0,12,2006,300000,2,208,1646
20,9920,5,5,1954,1954,1063,3,6,0,0,0,2,2010,128000,1,164,1063
160,2645,8,5,1999,2000,1739,3,7,0,115,0,8,2009,172500,3,0,1739
20,6400,5,7,1959,2000,960,2,4,0,144,0,12,2007,131750,1,35,960
120,7892,6,5,1979,1979,918,2,5,1,28,0,4,2010,99500,2,0,918
20,53227,4,6,1954,1994,1663,2,6,2,224,0,3,2008,256000,1,137,1663
120,3136,7,5,2003,2003,1405,2,6,1,148,0,3,2006,171750,2,36,1405
20,9230,5,8,1965,1998,1200,1,6,0,0,0,10,2006,146000,2,64,1200
20,11040,6,7,1971,2004,1258,3,5,0,55,0,10,2008,145000,2,216,1258
50,5400,6,6,1920,1950,1480,3,6,0,0,0,9,2009,119000,1,176,1480
70,6000,5,9,1905,2005,1540,3,7,0,240,0,2,2008,129400,2,77,1540
85,6723,5,7,1971,1971,796,2,5,0,129,0,9,2007,138000,1,0,796
60,8010,8,5,2003,2004,2048,3,8,2,0,0,8,2007,301000,3,228,2048
60,8658,6,5,2000,2000,1889,3,9,1,0,0,4,2006,215000,3,0,1889
120,3010,7,5,2005,2006,1142,2,6,0,90,0,6,2006,156820,2,0,1142
20,8250,5,5,1968,1968,1211,3,5,1,0,0,8,2008,134000,1,63,1211
80,16157,5,7,1978,1978,1432,2,5,1,168,0,6,2007,194000,2,180,1432
50,5700,7,7,1926,1950,1111,2,5,1,0,0,8,2008,116900,1,176,1111
20,9135,6,5,2003,2003,1700,3,7,0,192,0,5,2006,200000,2,23,1700
20,20064,8,6,1976,1976,1743,0,5,2,646,0,5,2007,279000,1,0,1743
20,10928,6,6,1978,1986,1671,3,7,1,252,0,8,2009,200000,2,55,1671
50,9492,5,5,1941,1950,1376,3,6,1,0,0,4,2007,105000,1,0,1376
20,6953,5,7,1971,2004,874,3,5,0,0,0,6,2010,130000,1,0,874
90,10890,5,6,1923,1950,2592,6,12,0,0,0,1,2007,150000,2,982,2592
30,6060,5,9,1930,2007,1001,2,5,0,154,0,11,2007,124900,1,128,1001
20,6600,5,9,1982,2008,816,3,5,1,0,0,10,2008,130500,1,0,816
60,9428,8,5,2007,2008,1874,3,8,1,168,0,2,2008,297900,3,108,1874
20,36500,5,5,1964,1964,1582,4,7,0,168,0,6,2006,190000,2,198,1582
45,9600,5,7,1949,2003,893,2,4,0,0,0,5,2007,135000,1,0,893
20,9510,6,5,1962,1985,1207,3,6,0,0,0,5,2006,147000,2,240,1207
60,13162,9,5,2006,2006,2640,3,11,1,0,0,11,2006,405749,4,265,2640
50,6240,4,7,1929,1950,1136,2,6,0,0,0,8,2008,123000,1,445,1136
60,14191,8,5,2002,2002,1908,4,9,0,135,0,4,2010,202900,3,0,1908
80,8872,6,5,1997,1997,1384,3,7,1,0,0,3,2007,161500,3,0,1384
90,9100,5,5,1963,1963,1728,6,10,0,0,0,11,2006,125000,2,0,1728
20,7742,5,7,1966,1966,955,3,6,0,0,0,1,2007,127000,1,0,955
120,4113,6,5,2001,2001,1337,2,5,1,136,0,7,2007,155000,2,68,1337
50,14190,4,7,1890,2006,1544,3,7,0,231,0,4,2007,138000,2,0,1544
60,10900,6,7,1977,1977,1392,3,6,0,0,0,3,2010,161750,2,36,1392
85,7244,5,7,1970,1970,768,2,5,0,104,0,4,2007,129500,1,0,768
30,4800,4,7,1916,1990,1196,2,5,0,0,0,7,2007,109900,1,0,1196
20,7936,6,6,1963,1963,1045,3,6,1,0,0,4,2009,127000,1,0,1045
20,8926,4,3,1956,1956,960,3,5,0,64,0,10,2009,112000,1,160,960
70,5700,7,6,1929,1990,1344,3,6,1,0,0,9,2007,140000,2,70,1344
90,8267,5,5,1958,1958,1604,4,8,0,42,0,3,2010,135000,2,0,1604
20,6860,5,6,1956,1956,1008,3,6,0,0,0,12,2007,131000,1,0,1008
60,17542,7,7,1974,2003,2167,3,9,2,220,0,7,2007,294000,3,47,2167
20,11563,8,5,2006,2007,1537,3,8,0,0,0,4,2008,294000,2,26,1537
60,11316,7,5,2002,2003,1894,4,8,1,0,0,2,2010,214900,3,40,1894
20,8000,6,6,1948,2002,972,2,5,1,0,0,5,2009,132000,1,0,972
20,9240,5,6,1962,2002,1211,2,6,1,161,0,3,2006,144000,1,0,1211
20,9316,5,5,1965,1965,1020,3,5,0,171,0,5,2009,124100,2,0,1020
20,10603,6,7,1977,2001,1610,3,6,2,168,0,2,2010,205000,2,68,1610
20,8736,7,5,2003,2004,1553,3,6,0,192,0,8,2009,234500,2,88,1553
20,7832,5,5,1968,1968,864,2,4,0,226,0,5,2010,137250,1,0,864
50,8820,5,6,1890,1996,1869,2,7,0,48,0,9,2009,124900,1,244,1869
160,1680,6,5,1972,1972,948,2,5,0,0,0,7,2006,89000,2,0,948
160,2544,7,5,2005,2005,1223,2,4,0,0,0,7,2006,149900,3,166,1223
20,9245,5,5,1994,1995,990,3,5,0,0,0,2,2008,145000,1,0,990
60,11800,7,5,2003,2004,2486,5,10,1,143,0,7,2007,279900,4,32,2486
60,11404,7,5,1998,1999,2031,3,8,1,192,0,7,2008,222500,3,84,2031
50,5520,4,6,1920,1980,1657,4,9,1,0,0,7,2006,111500,1,0,1657
60,8935,7,5,2002,2002,1660,3,7,0,144,0,7,2009,195000,3,68,1660
30,5000,4,7,1925,1950,765,2,4,0,135,0,4,2010,87000,1,41,765
60,10905,7,5,2003,2003,2327,4,9,1,0,0,8,2008,240000,3,57,2327
60,10125,8,5,2000,2001,2052,3,7,1,210,0,5,2009,251000,3,91,2052
70,7755,6,8,1918,1995,2264,4,8,0,0,0,5,2007,200000,3,152,2264
60,7655,6,5,1993,1994,1642,3,7,1,290,0,7,2007,168000,3,84,1642
20,9600,5,5,1966,1966,1232,3,6,0,0,0,4,2010,142250,2,224,1232
20,10434,4,5,1955,1955,1005,2,5,1,0,0,11,2009,115000,1,0,1005
90,11500,5,6,1976,1976,1680,4,8,0,0,0,6,2007,136905,2,0,1680
20,11160,7,5,1968,1968,2110,3,8,2,0,0,4,2010,244000,3,0,2110
60,8880,7,5,1994,2002,2110,3,8,2,0,0,5,2010,205000,3,130,2110
60,7917,6,5,1999,2000,1647,3,7,1,0,0,8,2007,175000,3,40,1647
60,11911,6,5,2005,2005,1560,3,6,1,100,0,3,2009,174000,3,38,1560
60,9978,6,6,1998,1998,1604,3,7,1,360,0,6,2010,195500,3,36,1604
20,9373,5,6,1953,1953,1152,3,6,0,0,0,5,2008,137500,2,0,1152
50,13680,5,6,1940,1950,1567,2,6,2,0,0,2,2009,205000,2,171,1567
60,14000,7,5,1996,1997,2260,3,7,0,296,0,4,2010,328000,3,44,2260
20,12720,10,5,2003,2003,2470,1,7,2,154,144,2,2008,615000,2,281,2470
20,11200,5,3,1964,1964,1298,3,5,0,0,0,6,2010,114000,2,144,1298
20,21000,6,5,1953,1953,2259,3,7,2,166,0,10,2007,217000,2,312,2259
160,4017,7,5,2006,2007,1250,2,5,0,0,0,3,2008,171900,3,54,1250
60,12585,8,5,1993,1993,2799,3,8,1,432,0,10,2006,315000,3,136,2799
50,15564,6,6,1914,1995,1264,3,6,0,424,0,1,2008,147500,1,0,1264
20,6600,5,8,1982,2003,816,2,4,0,0,0,6,2008,138000,1,0,816
20,17920,5,4,1955,1974,1779,3,6,1,0,0,7,2006,170000,2,730,1779
20,7777,6,5,1996,1996,1491,3,7,1,0,0,11,2007,178000,2,35,1491
20,8900,4,4,1966,1966,1056,2,5,0,0,0,11,2006,107000,1,42,1056
70,10337,8,9,1910,1999,1772,3,7,0,0,0,5,2007,184900,3,0,1772
60,8286,5,7,1977,1977,1432,3,6,1,0,0,6,2007,157000,2,376,1432
50,6000,6,6,1927,1950,1296,3,6,0,0,0,7,2007,127500,1,175,1296
60,12191,8,5,1997,1998,2551,4,8,2,76,0,6,2007,384500,3,61,2551
20,12205,3,1,1949,1992,1588,5,6,0,0,0,12,2008,65000,2,0,1588
20,14778,6,7,1954,2006,1640,3,7,1,108,0,11,2008,224000,1,216,1640
90,8944,5,5,1967,1967,1584,4,8,0,0,0,4,2009,124000,2,152,1584
120,9763,7,5,1998,1998,1502,1,5,1,0,0,9,2007,330000,2,0,1502
60,6931,7,5,2003,2004,1656,3,7,1,178,0,7,2008,165400,3,128,1656
20,10456,6,6,1967,1967,1829,4,8,0,0,0,5,2010,218500,2,76,1829
120,4385,9,5,2001,2001,1419,2,5,1,155,0,9,2008,290000,2,58,1419
40,23595,7,6,1979,1979,1524,0,4,1,268,0,4,2010,260000,1,0,1524
20,8987,8,5,2005,2006,1595,2,6,1,144,0,5,2010,221500,2,0,1595
190,7745,4,6,1900,1950,1951,4,9,0,0,0,4,2006,111500,2,34,1951
20,11075,6,5,1984,1984,1522,3,7,1,0,0,2,2007,182000,2,245,1522
60,10628,7,5,2004,2004,1812,3,8,0,146,0,1,2009,193000,3,91,1812
90,13260,5,6,1962,2001,1728,6,10,0,0,0,1,2010,84900,2,0,1728
60,11317,7,5,2003,2003,1668,3,8,0,144,0,9,2007,180000,3,68,1668
20,10122,4,6,1948,1950,869,1,3,0,0,0,8,2008,89900,1,66,869
120,3072,7,5,2004,2004,1548,2,7,1,143,0,9,2006,225000,2,20,1548
30,4480,5,5,1922,1950,1022,2,4,1,0,0,2,2007,89500,1,142,1022
60,13215,8,5,2004,2004,1914,3,9,1,168,0,2,2006,279000,3,127,1914
20,11305,8,5,2002,2002,1922,2,6,1,201,0,4,2007,282000,2,64,1922
20,22692,5,5,1953,1953,1630,3,6,1,0,0,3,2007,130000,2,64,1630
60,12891,8,5,2002,2002,2004,4,8,1,0,0,7,2009,257500,3,48,2004
20,10400,6,5,1979,1999,1353,2,5,1,240,0,8,2007,192350,2,141,1353
70,14210,6,7,1930,1959,1801,3,8,1,0,0,11,2006,210000,2,90,1801
90,7136,6,6,1946,1950,1958,4,8,0,0,0,8,2007,145000,2,0,1958
60,10530,7,5,1978,1978,1857,4,8,1,400,0,7,2006,188900,3,105,1857
60,9044,8,5,1996,1997,2538,4,8,1,198,0,5,2007,330000,3,92,2538
70,10918,7,9,1926,2004,2080,3,9,2,0,0,6,2009,234000,2,145,2080
60,12090,7,7,1981,2003,1479,3,6,1,167,0,3,2007,176000,3,72,1479
60,9743,5,6,1969,1969,1308,3,7,0,0,0,6,2008,146900,2,0,1308
60,10480,7,6,1976,1976,1964,4,8,1,0,0,9,2008,205000,3,69,1964
60,8633,6,5,2005,2005,1476,3,7,0,100,0,2,2009,173500,3,35,1476
30,6000,5,7,1924,2003,949,2,5,1,0,0,7,2008,119000,1,48,949
60,9045,5,5,2005,2005,1536,3,6,0,0,0,6,2007,167000,3,40,1536
20,11851,7,5,1990,1990,1442,3,5,0,0,0,5,2009,180500,2,542,1442
20,16561,5,5,1996,1996,1097,3,6,0,306,0,7,2007,147900,2,0,1097
20,10500,4,5,1971,1971,864,3,5,1,0,0,4,2010,115000,1,0,864
120,3182,7,5,2005,2006,1145,2,5,1,100,0,9,2009,160200,2,16,1145
60,10574,8,5,2005,2006,1953,3,9,1,160,0,5,2009,252000,3,50,1953
70,9720,6,7,1910,2002,1521,4,8,0,0,0,9,2009,146500,1,238,1521
60,7851,6,5,2002,2002,1960,4,8,2,288,0,5,2010,216500,3,48,1960
20,10400,4,5,1956,1956,1200,3,6,2,0,0,11,2009,144000,1,329,1200
30,8154,2,5,1941,1950,540,1,4,0,0,0,4,2010,82000,1,0,540
20,10368,6,6,1964,1964,1488,3,7,1,154,0,4,2006,167000,2,60,1488
50,7200,6,5,1954,1954,1278,4,6,0,0,0,4,2008,127500,1,0,1278
80,8163,5,6,1959,1959,1144,3,6,1,86,0,3,2006,143000,1,0,1144
20,9500,6,5,1963,1963,1394,3,6,2,0,0,7,2009,159000,2,261,1394
20,7094,5,5,1966,1966,894,3,5,0,0,0,5,2007,125000,1,0,894
60,7056,6,5,1963,1963,1796,4,8,1,0,0,10,2008,140000,2,50,1796
20,9477,5,5,1966,1966,892,3,5,0,0,0,10,2008,110000,1,0,892
90,7700,5,2,1985,1986,2432,4,10,0,200,0,2,2010,159000,6,0,2432
60,13650,8,5,2002,2002,2250,3,7,1,238,0,6,2010,320000,3,130,2250
120,4420,8,5,1980,1980,788,1,3,1,133,0,6,2010,155000,1,42,788
120,8198,7,5,2004,2004,1358,2,6,1,192,0,7,2008,207000,2,30,1358
60,8285,7,5,1992,1992,1737,3,7,0,192,0,5,2008,175000,3,85,1737
60,16023,9,5,2005,2006,2798,3,11,1,182,0,3,2006,457347,4,37,2798
120,3784,8,5,2006,2007,1565,2,5,0,0,0,2,2007,193800,2,120,1565
60,8063,6,5,2000,2000,1690,3,7,1,100,0,11,2007,181000,3,48,1690
60,11000,9,5,2000,2000,2172,4,8,1,162,0,6,2008,291000,3,153,2172
20,7000,5,6,1961,1961,925,3,7,0,0,0,7,2007,99000,1,0,925
60,11003,10,5,2008,2008,2007,3,10,1,168,0,4,2009,310000,3,52,2007
80,11454,8,5,1995,1995,1511,3,6,1,168,0,2,2008,225000,2,42,1511
20,8800,6,6,1964,1964,1251,3,6,2,0,0,3,2006,160000,1,116,1251
20,13495,5,6,1956,1956,1728,3,7,1,0,0,7,2009,177625,2,99,1728
85,12102,5,5,1976,1976,1033,3,6,0,224,0,4,2008,165000,1,0,1033
60,11025,8,5,1992,1993,2826,3,9,3,177,0,10,2006,334000,3,394,2826
60,17433,8,5,1998,1998,2475,4,7,1,23,0,1,2010,355000,3,428,2475
50,33120,6,5,1962,1962,2486,5,8,1,0,0,10,2006,220000,2,0,2486
20,10454,6,6,1957,1957,1105,3,5,0,0,0,4,2009,135000,1,0,1105
60,11134,8,5,1992,1993,2225,4,7,1,198,0,6,2010,285000,3,30,2225
90,9671,6,5,1969,1969,2544,6,12,0,0,0,8,2009,190000,4,0,2544
20,14357,5,5,1961,1961,1187,2,6,1,128,0,8,2007,140500,1,0,1187
20,6410,4,5,1958,1958,960,3,5,0,0,0,5,2010,90000,1,0,960
120,4590,8,5,2006,2006,1554,2,6,1,156,0,8,2007,209500,2,73,1554
20,7250,6,5,1993,1993,1190,3,6,1,0,0,11,2009,166000,2,21,1190
90,10926,5,5,1959,1959,1678,6,10,0,0,0,8,2009,119900,2,0,1678
20,8540,5,8,1956,2003,925,3,5,0,152,0,6,2007,127000,1,0,925
